#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
tig00000487	1	99586	19949	98869	99.28	28.9386	38	161
tig00000488	1	427540	116306	424131	99.2026	39.1507	37.9	220
tig00000491	1	37264	5357	36534	98.041	20.3479	38.5	0
tig00000492	1	42693	5374	41241	96.599	18.5926	38.1	0.712
tig00000493	1	39272	4041	37378	95.1772	14.4935	38.6	0.379
tig00000494	1	28382	3252	27550	97.0686	16.9345	38.1	0.706
tig00000495	1	41618	6385	39343	94.5336	22.6652	38.2	0.24
tig00000496	1	32218	4285	31002	96.2257	19.6553	38	1.79
tig00000497	1	40354	2883	30843	76.4311	9.84532	38.3	2.83
tig00000498	1	26436	3407	25511	96.501	19.0493	38.1	2.92
tig00000499	1	27871	3697	27068	97.1189	18.7336	38.5	15
tig00000500	1	34463	4591	33384	96.8691	19.0758	38.2	0.889
tig00000502	1	26671	4023	24646	92.4075	21.7743	38.3	0
tig00000504	1	47398	247	6851	14.4542	0.69716	37.8	43.4
tig00000506	1	24018	5562	22127	92.1267	33.4171	38.2	0.963
tig00000507	1	25391	6714	24048	94.7107	37.6798	38.2	0.228
tig00000508	1	27689	2689	23876	86.2292	13.7542	38.3	5.41
tig00000510	1	25280	3691	23922	94.6282	20.8139	38.3	0.138
tig00000511	1	25336	3905	24118	95.1926	21.7778	38.2	0.457
tig00000512	1	42265	11049	38720	91.6124	37.6279	38.2	0.508
tig00000514	1	30860	3791	27469	89.0117	17.5393	38.3	0.0673
tig00000515	1	33227	8121	30715	92.4399	35.2172	38.2	0.848
tig00000516	1	36566	5980	34672	94.8203	23.2356	38.1	0.853
tig00000517	1	41394	5173	38171	92.2138	17.9016	38.1	0.69
tig00000518	1	31867	5120	30155	94.6277	22.958	38.2	0.149
tig00000519	1	32741	10110	31897	97.4222	44.1902	38.1	1.39
tig00000520	1	46647	7420	40919	87.7205	22.7905	38.2	1.13
tig00000521	1	33512	10040	31324	93.471	42.6933	38.3	0.152
tig00000523	1	29775	6080	28650	96.2217	29.3219	38.2	0
tig00000524	1	26514	11384	25214	95.0969	61.5137	38.2	0.224
tig00000525	1	27416	4249	16878	61.5626	22.0131	38.3	4.38
tig00000526	1	36715	6672	35152	95.7429	26.0691	38.1	0.382
tig00000527	1	35419	5597	33651	95.0083	22.6138	38.2	0.0456
tig00000528	1	38491	4061	33334	86.6021	15.1647	38.2	2.39
tig00000529	1	37255	9704	35932	96.4488	37.3164	38.1	1.13
tig00000530	1	31755	6064	29123	91.7115	27.561	38.1	0.967
tig00000532	1	28903	10531	27553	95.3292	52.6268	38.2	0.46
tig00000533	1	26970	4018	24911	92.3656	21.573	38.3	0.19
tig00000534	1	29948	10987	28134	93.9428	52.8038	38.2	4.29
tig00000535	1	30006	7521	28971	96.5507	36.246	38.2	0.0678
tig00000536	1	39966	5616	31236	78.1564	20.2279	38.2	0.59
tig00000537	1	33126	2041	24763	74.754	8.77824	38.2	0.75
tig00000538	1	33499	8687	31627	94.4118	37.8297	38.2	0.235
tig00000539	1	36880	3966	34148	92.5922	15.2198	38.3	2.96
tig00000540	1	32663	4086	26102	79.9131	17.9872	38.2	0.686
tig00000541	1	29829	2702	27950	93.7008	12.6074	38.2	0.661
tig00000542	1	35278	3728	32983	93.4945	14.7084	38.4	0.616
tig00000543	1	36203	5387	33642	92.926	20.8326	38.2	1.8
tig00000544	1	29256	1822	17449	59.6425	8.64274	38.2	9.1
tig00000545	1	30176	5589	28924	95.851	26.1264	38.2	6.57
tig00000546	1	31814	9286	28118	88.3825	42.0128	38.2	2.8
tig00000547	1	27231	6531	25586	93.9591	34.3275	38.1	1.21
tig00000548	1	39689	1362	24590	61.9567	4.78808	38.3	14.6
tig00000549	1	39806	12831	37389	93.9281	46.7663	38.1	0.179
tig00000550	1	36958	7739	34478	93.2897	29.8037	38.2	1.05
tig00000551	1	35364	7749	33170	93.796	31.3545	38.2	0.559
tig00000552	1	34020	7315	32095	94.3416	31.0425	38.3	0.244
tig00000553	1	25926	2747	23621	91.1093	14.8781	38.3	1.58
tig00000554	1	25707	12212	24976	97.1564	68.0415	38.2	0.0835
tig00000555	1	30787	1557	23024	74.7848	6.96388	38.2	3.6
tig00000556	1	22870	7162	21481	93.9265	45.3624	38.3	0.107
tig00000557	1	34652	9104	32548	93.9282	37.154	38.2	0.084
tig00000558	1	34861	4614	31168	89.4065	18.5687	38.2	1.05
tig00000560	1	26383	2719	23611	89.4932	14.4255	38.4	0
tig00000561	1	17522	2728	16769	95.7025	22.1231	38.1	0
tig00000562	1	149121	53248	149053	99.9544	52.6674	38.1	197
tig00000563	1	17301	2593	17026	98.4105	21.9768	38.2	0
tig00000564	1	46870	1358	12906	27.5357	4.20787	38.1	167
tig00000565	1	845310	38786	238364	28.1984	6.65694	38	166
tig00000567	1	37803	7261	37764	99.8968	28.164	38.1	38.3
tig00000568	1	37743	8291	37423	99.1522	32.0335	38	2.46
tig00000569	1	44450	6413	44295	99.6513	21.2811	38.1	13.6
tig00000570	1	35875	2188	21607	60.2286	8.93801	38.3	0.233
tig00000571	1	40225	556	7798	19.386	2.00368	38.2	0
tig00000572	1	34141	4813	34047	99.7247	20.7106	38.1	5.35
tig00000573	1	32953	5022	32599	98.9257	22.391	38.1	4.01
tig00000575	1	34010	5568	33588	98.7592	24.0871	38.1	3.66
tig00000576	1	35230	5638	35063	99.526	23.5815	38.2	7.46
tig00000577	1	30679	573	5284	17.2235	2.63085	38.1	0
tig00000578	1	44195	9824	43094	97.5088	32.8373	38.2	0.156
tig00000579	1	29100	217	2464	8.46735	1.06481	38.5	5.88
tig00000580	1	37678	11083	37334	99.087	43.2114	38.1	24.7
tig00000582	1	30652	391	4314	14.0741	1.85388	38.3	0
tig00000583	1	43952	628	7424	16.8912	2.08079	38.2	0
tig00000584	1	24289	347	4077	16.7854	2.02211	38.3	1.47
tig00000585	1	31987	8920	31724	99.1778	41.034	38.1	0.172
tig00000586	1	35146	10202	35065	99.7695	42.8284	38.2	0.15
tig00000587	1	36468	10170	36431	99.8985	40.9898	38	3.23
tig00000588	1	41648	6010	40786	97.9303	21.2467	38.2	0.679
tig00000589	1	40049	5825	39161	97.7827	21.3144	38	6.79
tig00000591	1	34910	4737	33716	96.5798	19.8657	38.2	7.27
tig00000593	1	59718	15103	59545	99.7103	37.1983	38.1	0.236
tig00000594	1	33543	8028	33019	98.4378	35.3182	38.1	0.0318
tig00000595	1	36087	9463	35802	99.2102	38.5968	38.2	4.47
tig00000596	1	28579	598	5881	20.578	2.98898	38.1	4.26
tig00000597	1	31491	5783	31151	98.9203	27.0278	38.1	0
tig00000598	1	41912	11313	39972	95.3713	39.8254	38.2	4.01
tig00000599	1	18851	647	4708	24.9748	4.88584	38.1	0
tig00000600	1	27359	138	2936	10.7314	0.667459	37.8	0
tig00000601	1	39867	1020	12568	31.5248	3.58658	38.1	0.5
tig00000602	1	33339	5503	32448	97.3275	24.2349	38.1	0.88
tig00000603	1	39067	7241	38877	99.5137	27.3064	38.1	11
tig00000604	1	28597	5277	27568	96.4017	27.1334	38.1	10.2
tig00000605	1	45185	6748	42526	94.1153	20.2899	38.1	0.0756
tig00000606	1	58384	9605	57777	98.9603	24.2207	38.1	17.8
tig00000607	1	42721	6145	42464	99.3984	21.2169	38.2	6.39
tig00000608	1	33090	5442	32845	99.2596	22.0856	38.1	0.141
tig00000613	1	29858	5593	29648	99.2967	27.4687	38.2	4.24
tig00000614	1	58363	15980	54638	93.6175	40.2208	38.1	47.2
tig00000615	1	66275	12219	66078	99.7028	27.1153	38	0.125
tig00000617	1	27284	11	891	3.26565	0.045961	35.8	0
tig00000618	1	40752	1344	6343	15.5649	4.85323	38.2	1.33
tig00000619	1	37386	6351	37187	99.4677	24.936	38	0.803
tig00000620	1	42424	497	8109	19.1142	1.63391	38.2	0
tig00000621	1	36311	8966	36053	99.2895	36.3137	38.1	0.0853
tig00000622	1	36157	210	3078	8.51287	0.766795	37.7	0
tig00000624	1	38393	9013	38151	99.3697	34.5672	38.1	0.0566
tig00000625	1	36160	47	1595	4.41095	0.162445	37.8	5.43
tig00000626	1	29894	5979	29359	98.2103	29.4291	38.2	0.128
tig00000627	1	48429	11480	48180	99.4858	34.9208	38.1	0.222
tig00000630	1	30877	8374	30135	97.5969	39.9561	38.1	0.731
tig00000631	1	32765	668	10889	33.2336	2.69718	38.1	0
tig00000632	1	77969	23797	76125	97.635	44.9012	38.1	24.8
tig00000633	1	85836	16294	85519	99.6307	27.9392	38.1	0.313
tig00000634	1	30059	4857	29581	98.4098	23.777	38	0
tig00000635	1	38135	8296	37752	98.9957	32.0734	38.1	0.215
tig00000636	1	20224	2189	19497	96.4053	15.7672	38	7.8
tig00000637	1	28591	223	3235	11.3147	1.09856	38	4.57
tig00000638	1	34177	22	639	1.86968	0.0536618	35.9	0
tig00000639	1	37730	7696	35701	94.6223	30.0542	38.2	0
tig00000640	1	56127	16437	55934	99.6561	43.2401	38.1	8.86
tig00000641	1	55813	8881	54279	97.2515	23.4034	38.2	0.0574
tig00000644	1	51513	13127	49156	95.4245	37.5119	38.1	6.22
tig00000645	1	27894	221	4007	14.3651	1.12859	38.2	2.31
tig00000647	1	32454	7432	32034	98.7059	33.7817	38.1	3.84
tig00000648	1	41028	10379	40780	99.3955	37.1071	38.1	1.08
tig00000649	1	42194	9325	41638	98.6823	32.441	38.1	2.16
tig00000650	1	38593	10992	38319	99.29	41.9955	38.2	0.0928
tig00000651	1	45548	11202	45129	99.0801	36.3121	38.2	12.1
tig00000652	1	35950	7239	35016	97.4019	29.6856	38.1	0.74
tig00000653	1	41327	10999	39804	96.3148	39.0879	38.1	2.74
tig00000655	1	44273	9452	42430	95.8372	31.395	38.1	0.486
tig00000656	1	42496	10734	42404	99.7835	37.2517	38.2	13.5
tig00000657	1	42702	8363	42346	99.1663	28.8477	38.1	3.38
tig00000658	1	67016	15535	66865	99.7747	34.2415	38.2	9.82
tig00000660	1	80170	26131	79902	99.6657	47.9167	38.1	19.6
tig00000661	1	52388	11661	51775	98.8299	32.5379	38.1	0.328
tig00000662	1	49160	12909	48909	99.4894	38.7481	38.2	0.119
tig00000663	1	31465	6934	30911	98.2393	32.4829	38.2	0.0736
tig00000664	1	46242	11578	45640	98.6982	36.9717	38.1	0.044
tig00000665	1	34309	7608	34173	99.6036	32.5339	38	2.75
tig00000666	1	38939	8285	36563	93.8981	31.1471	38.1	4.71
tig00000667	1	20807	1852	15637	75.1526	12.704	38	0.275
tig00000669	1	32957	7937	32607	98.938	35.4394	38.2	0.193
tig00000670	1	36628	9066	35598	97.1879	36.3754	38.1	8.44
tig00000671	1	39317	9489	39003	99.2014	35.4438	38.1	0.107
tig00000672	1	62966	14922	59958	95.2228	34.8967	38.2	0.188
tig00000673	1	52749	12108	51695	98.0019	33.8761	38.2	6.93
tig00000674	1	31920	9110	31910	99.9687	42.0888	38.1	3.69
tig00000675	1	35239	9788	35187	99.8524	40.821	38.2	0.104
tig00000676	1	41993	10547	41864	99.6928	37.0883	38.2	0
tig00000677	1	41163	12112	40960	99.5068	43.411	38.2	3.18
tig00000678	1	40782	10895	40663	99.7082	38.9613	38.1	0.585
tig00000679	1	32348	8259	32169	99.4466	37.6972	38.1	0.216
tig00000680	1	33973	9908	33724	99.2671	43.029	38.2	4.97
tig00000681	1	40870	10857	40434	98.9332	39.093	38.1	1.22
tig00000682	1	41035	11989	41003	99.922	43.1615	38.1	4.06
tig00000683	1	48676	12610	48668	99.9836	38.1997	38.2	3.52
tig00000684	1	53774	8801	44845	83.3953	24.131	38.2	2.81
tig00000685	1	46970	12270	46516	99.0334	38.554	38.2	11.4
tig00000686	1	34236	8916	34104	99.6144	38.3427	38.1	0.0858
tig00000687	1	34908	9961	34853	99.8424	42.0761	38.2	4.35
tig00000688	1	32832	6229	32227	98.1573	27.9379	38.3	0.0409
tig00000689	1	41143	10305	40718	98.967	37.0221	38.2	8.07
tig00000690	1	33854	7040	33665	99.4417	30.6543	38.2	0.109
tig00000691	1	54096	16253	52874	97.7411	44.3138	38.2	5.29
tig00000692	1	36714	8862	36667	99.872	35.5606	38.2	6.65
tig00000693	1	38371	7870	38294	99.7993	30.2952	38.2	0
tig00000694	1	52454	10667	52338	99.7789	30.0092	38.1	5.9
tig00000696	1	54916	8888	53841	98.0425	23.8274	38.1	0.602
tig00000698	1	30906	4500	30418	98.421	21.4248	38.2	6.35
tig00000699	1	25245	6201	24954	98.8473	36.1636	38.1	5.84
tig00000700	1	65353	7952	65346	99.9893	17.2985	38.6	1.73
tig00000702	1	40709	4463	39995	98.2461	15.1971	38.6	6.4
tig00000703	1	49339	5727	48565	98.4313	16.3859	38.7	0.356
tig00000705	1	35439	3613	35359	99.7743	14.2985	38.6	0.423
tig00000706	1	40114	4754	39804	99.2272	16.9118	38.5	0.0536
tig00000707	1	37671	4463	37477	99.485	16.6165	38.6	8.11
tig00000708	1	27182	2699	27133	99.8197	14.0082	38.7	0.189
tig00000709	1	32507	3848	30944	95.1918	16.8686	38.5	4.77
tig00000710	1	38387	4043	37584	97.9081	15.0241	38.5	3.72
tig00000711	1	75477	8863	74649	98.903	16.4051	38.6	9.06
tig00000712	1	57178	6388	56836	99.4019	15.5446	38.7	0.2
tig00000713	1	37541	4116	37321	99.414	15.4623	38.6	3.16
tig00000714	1	29307	4149	29156	99.4848	20.1335	38.5	9.65
tig00000715	1	49456	6745	48606	98.2813	19.3937	38.4	0.0378
tig00000716	1	31002	2926	30873	99.5839	13.2541	38.7	0.523
tig00000717	1	54437	6341	51979	95.4847	16.1572	38.7	7.2
tig00000718	1	47973	5734	47905	99.8583	16.6488	38.6	5.25
tig00000719	1	37274	3957	37066	99.442	14.9059	38.6	3.74
tig00000720	1	65933	6149	65608	99.5071	13.2873	38.7	0
tig00000721	1	47079	5115	46944	99.7132	15.1806	38.7	2.09
tig00000725	1	30563	3205	30084	98.4327	14.3988	38.5	3.74
tig00000726	1	35434	3743	35352	99.7686	14.3819	38.5	0.0681
tig00000727	1	38223	3816	38190	99.9137	13.835	38.6	1
tig00000728	1	50201	6185	48441	96.4941	16.9452	38.5	3.26
tig00000731	1	38895	3745	37855	97.3261	13.3572	38.6	5.45
tig00000732	1	36963	3376	36022	97.4542	12.6519	38.6	0.755
tig00000733	1	21303	1882	21010	98.6246	12.2585	38.7	0
tig00000735	1	67936	7580	67815	99.8219	15.2691	38.5	4.88
tig00000736	1	29334	3624	29068	99.0932	17.4213	38.5	0.0704
tig00000737	1	26973	3054	26926	99.8258	15.7025	38.6	0.835
tig00000738	1	41489	4181	39680	95.6398	13.9003	38.5	2.07
tig00000739	1	40690	4729	40574	99.7149	16.1628	38.6	0.485
tig00000740	1	67033	6479	63813	95.1964	13.3661	38.6	4.76
tig00000741	1	57760	6674	57093	98.8452	15.9418	38.6	5.69
tig00000742	1	33604	3595	33256	98.9644	14.6921	38.4	0.426
tig00000743	1	61540	7086	61394	99.7628	15.8248	38.6	6.3
tig00000744	1	51833	6033	51808	99.9518	16.2506	38.6	5.92
tig00000745	1	29237	3324	28928	98.9431	15.6796	38.4	0.46
tig00000746	1	41102	5293	40826	99.3285	17.9279	38.6	2.99
tig00000747	1	35919	2997	35319	98.3296	11.511	38.6	2.04
tig00000748	1	40448	6071	40366	99.7973	20.9521	38.4	2.1
tig00000749	1	41432	4324	41403	99.93	14.4017	38.6	0.413
tig00000750	1	35341	4281	35081	99.2643	16.7945	38.5	0.655
tig00000751	1	25205	2571	25141	99.7461	14.1297	38.6	0
tig00000753	1	37493	4550	37431	99.8346	16.6703	38.6	4.37
tig00000754	1	50911	5943	49198	96.6353	16.3321	38.6	8.15
tig00000755	1	60563	6738	60426	99.7738	15.4884	38.5	8.48
tig00000756	1	95214	12831	95025	99.8015	18.7625	38.6	1.13
tig00000758	1	48818	178	3442	7.05068	0.4746	37.5	179
tig00000760	1	22789	69	2460	10.7947	0.359077	36.6	3.7
tig00000761	1	41800	2280	21487	51.4043	7.00876	38.1	19.8
tig00000762	1	53851	22429	53172	98.7391	61.0776	38.1	237
tig00000764	1	30917	4282	28864	93.3596	19.7139	38.1	0.536
tig00000765	1	32921	3797	30449	92.4911	16.3271	38.3	1.14
tig00000766	1	33910	3263	27450	80.9496	13.3728	38.3	4.3
tig00000769	1	37727	5072	25425	67.3921	19.1731	38.1	1.56
tig00000772	1	31238	3221	28899	92.5123	14.5658	38.4	0.158
tig00000773	1	22434	2130	21054	93.8486	13.2717	38.3	0.479
tig00000774	1	29048	3079	26601	91.576	15.096	38.3	1.33
tig00000775	1	39318	10568	36678	93.2855	38.5047	38.2	0.989
tig00000776	1	38293	4400	34429	89.9094	15.9376	38.1	1.22
tig00000777	1	37115	5761	35062	94.4685	21.9422	38.3	0.177
tig00000778	1	32534	3806	30274	93.0534	16.4753	38.3	0.603
tig00000779	1	906108	139799	848915	93.6881	22.0184	38.2	1.42
tig00000780	1	31131	3426	27876	89.5442	15.6258	38.3	7.37
tig00000781	1	42859	4205	38486	89.7968	13.8217	38.2	0.728
tig00000782	1	37267	353	5267	14.1331	1.35828	38.2	9.39
tig00000786	1	45907	6209	21812	47.5135	19.8739	38.1	230
tig00000787	1	37935	201	6809	17.9491	0.580519	37.6	2.54
tig00000788	1	54731	414	12016	21.9547	0.831521	37.9	0
tig00000789	1	64383	1450	25814	40.0944	2.95687	38	0.528
tig00000790	1	51531	1112	21492	41.7069	2.63042	37.9	1.38
tig00000791	1	42528	326	8758	20.5935	0.703466	37.5	0
tig00000793	1	71423	1277	14902	20.8644	2.3787	38.1	0
tig00000794	1	56312	251	9402	16.6963	0.303186	36.7	0
tig00000795	1	27427	110	4065	14.8212	0.247311	36.7	6.95
tig00000796	1	52305	306	10563	20.195	0.479075	37.2	0
tig00000798	1	40762	240	8242	20.2198	0.541607	37.5	0
tig00000799	1	58548	530	9057	15.4694	1.08733	37.9	0.962
tig00000800	1	32219	12635	31161	96.7162	56.7016	38.1	0.101
tig00000801	1	50512	38931	49321	97.6421	111.569	38.1	0.511
tig00000802	1	33828	7289	32545	96.2073	30.7937	38.2	0.07
tig00000803	1	30997	11363	29840	96.2674	52.8456	38.2	0.224
tig00000804	1	26690	6296	25533	95.665	33.8779	38.2	0.162
tig00000805	1	40162	10731	37933	94.45	38.9163	38.2	2.54
tig00000806	1	48295	18956	41255	85.4229	57.1828	38	0.444
tig00000807	1	25190	10480	23649	93.8825	59.6564	38.2	0.0243
tig00000808	1	22291	4220	21003	94.2219	27.2212	38.2	1.21
tig00000810	1	29359	10196	28617	97.4727	50.1131	38.2	0.025
tig00000811	1	35827	13365	34690	96.8264	53.6138	38.1	8.99
tig00000812	1	27750	19761	26422	95.2144	103.715	38.2	1.41
tig00000813	1	32044	5767	28273	88.2318	25.2618	38.2	0.796
tig00000814	1	29526	7906	27371	92.7013	38.3015	38.1	0.581
tig00000815	1	30607	4491	28569	93.3414	20.7766	38.2	0
tig00000817	1	30008	155	5974	19.908	0.347007	37	3.29
tig00000818	1	41155	7970	38849	94.3968	27.8254	38.1	1.15
tig00000819	1	32418	134	4759	14.6801	0.305386	37.2	0
tig00000820	1	35107	945	11783	33.5631	3.75774	38	0
tig00000821	1	30839	138	5002	16.2197	0.25231	36.4	14.8
tig00000822	1	28178	3117	23845	84.6228	15.5998	38.2	1.96
tig00000823	1	25415	2777	22437	88.2825	15.5396	38.2	0.918
tig00000824	1	37535	6583	33025	87.9845	25.1389	38.2	23.1
tig00000825	1	27996	411	7547	26.9574	1.97946	38.3	0
tig00000826	1	21865	3010	17185	78.5959	19.5507	38.2	3.98
tig00000828	1	41220	4129	26607	64.5488	14.0765	38.2	1.42
tig00000829	1	29180	4278	25005	85.6923	21.1369	38.1	0.179
tig00000830	1	37702	220	7197	19.0892	0.604026	37.6	0
tig00000831	1	30530	378	7831	25.6502	1.39672	37.8	0.675
tig00000832	1	37885	5285	32101	84.7327	19.7919	38.2	0.868
tig00000833	1	33303	11879	29992	90.058	51.1998	38.1	4.92
tig00000834	1	28890	212	8000	27.6912	0.55071	36.7	0
tig00000835	1	32062	4831	28986	90.4061	21.0745	38.3	0.422
tig00000836	1	28802	4608	23199	80.5465	22.5763	38.2	0.609
tig00000837	1	32910	3668	30805	93.6038	15.9722	38.2	0
tig00000839	1	21925	1007	8605	39.2474	6.74604	38.2	0
tig00000840	1	34808	5017	29835	85.7131	21.1696	38.1	0.762
tig00000841	1	23680	185	4365	18.4333	1.10587	37.7	0
tig00000842	1	40643	3494	37661	92.6629	12.5631	38	0.146
tig00000843	1	37509	6053	37329	99.5201	23.6295	38.1	50.8
tig00000844	1	18800	2169	18722	99.5851	16.6144	38	50.7
tig00000845	1	261083	8172	65387	25.0445	4.53159	38	156
tig00000846	1	11975791	1337165	10176004	84.9715	15.7788	38.3	23.7
tig00000847	1	38552	4426	36252	94.034	16.8117	38.2	0.922
tig00000849	1	33618	3380	30103	89.5443	13.9666	38.2	0.377
tig00000850	1	49442	6938	45991	93.0201	19.862	38.3	1.84
tig00000851	1	23841	1701	21808	91.4727	9.73042	38.6	1.05
tig00000852	1	36848	3106	33762	91.6251	11.741	38.6	0.575
tig00000853	1	36308	3061	30670	84.4717	11.6768	38.5	4.33
tig00000854	1	25410	3346	24144	95.0177	18.6734	38.2	0.457
tig00000855	1	44720	2004	37135	83.0389	6.00682	38.3	0.382
tig00000856	1	36708	3325	33305	90.7295	12.4832	38.6	0
tig00000857	1	23963	925	17523	73.1252	5.37771	38.2	2.21
tig00000859	1	33707	4212	30986	91.9275	17.8482	38.2	0.0605
tig00000860	1	38362	7634	36023	93.9028	28.5323	38.2	3.47
tig00000861	1	29126	2287	25940	89.0613	11.1173	38.4	0.111
tig00000862	1	101445	3838	25451	25.0885	5.48778	37.9	217
tig00000864	1	43870	470	9070	20.6747	1.53387	37.9	0
tig00000865	1	35448	752	13891	39.187	3.1083	38.1	0.678
tig00000866	1	37504	678	12725	33.9297	2.58346	38	0.752
tig00000867	1	40675	197	4611	11.3362	0.629994	38	0
tig00000868	1	35554	2350	33745	94.912	8.3554	38.4	0.76
tig00000869	1	19673	123	2980	15.1477	0.857114	37.8	0
tig00000870	1	28652	384	5056	17.6462	1.92032	37.8	0
tig00000871	1	55499	1050	9944	17.9174	2.69754	37.9	1.21
tig00000873	1	34562	2252	31194	90.2552	9.36954	38	0
tig00000875	1	32738	2547	30440	92.9806	10.8135	38.6	0.801
tig00000876	1	29276	2394	28050	95.8123	11.2136	38.6	0.639
tig00000878	1	34468	2824	32466	94.1917	11.188	38.5	3.25
tig00000880	1	26290	3320	25604	97.3906	17.9266	38.4	0.0768
tig00000881	1	30440	4088	29620	97.3062	18.8041	38.6	0.25
tig00000882	1	23848	2832	22971	96.3225	16.7129	38.3	0.36
tig00000883	1	166984	8153	54216	32.4678	7.08955	38	103
tig00000885	1	23158	4007	21946	94.7664	24.6719	38.2	6.24
tig00000886	1	21385	1672	20402	95.4033	10.6776	38.6	2.59
tig00000887	1	18965	2480	18774	98.9929	17.9027	38.4	0.411
tig00000888	1	32303	4436	31301	96.8981	19.2345	38.6	0.0575
tig00000889	1	32424	4222	31758	97.946	18.3978	38.3	0.181
tig00000890	1	43811	3808	39740	90.7078	11.9726	38.5	1.21
tig00000891	1	23180	2463	22084	95.2718	14.894	38.7	4.56
tig00000892	1	35927	3565	34496	96.0169	13.5389	38.5	0.215
tig00000894	1	25835	2507	24916	96.4428	13.7092	38.7	0.61
tig00000895	1	30525	3920	30050	98.4439	18.0406	38.6	0.13
tig00000896	1	25202	3995	24814	98.4604	22.1809	38.6	0.319
tig00000897	1	39010	3585	36646	93.94	12.7171	38.6	1.64
tig00000899	1	44316	8370	42749	96.464	27.1397	38.3	0.183
tig00000900	1	28403	2934	26221	92.3177	14.6801	38.3	0.0869
tig00000902	1	32366	3404	30431	94.0215	14.3825	38.5	1.5
tig00000903	1	30801	2446	29587	96.0586	10.9189	38.7	2.5
tig00000904	1	24849	5116	23613	95.026	28.1965	38.2	2.09
tig00000906	1	36276	3064	31560	86.9997	12.002	38.3	0.499
tig00000907	1	33849	4265	31665	93.5478	17.2011	38.5	0.538
tig00000908	1	29587	4205	28713	97.046	20.2233	38.3	0.121
tig00000909	1	26132	4015	25090	96.0126	21.8486	38.2	5.02
tig00000910	1	39599	4062	35923	90.7169	14.6596	38.2	0.691
tig00000911	1	24131	1761	23457	97.2069	10.1746	38.7	0
tig00000912	1	31849	11072	31783	99.7928	45.1796	38.2	4.58
tig00000913	1	32867	4739	31187	94.8885	20.7119	38.5	0.377
tig00000914	1	25085	1927	22295	88.8778	10.3829	38.6	6.88
tig00000915	1	25572	5330	25423	99.4173	29.9749	38.3	0
tig00000916	1	30817	3895	30326	98.4067	17.6464	38.6	1.05
tig00000917	1	30524	4318	29612	97.0122	20.1659	38.3	0.295
tig00000918	1	24927	7366	24722	99.1776	37.6667	38.2	3.46
tig00000919	1	33337	3111	32493	97.4683	12.8845	38.6	0.082
tig00000920	1	18012	2003	17442	96.8354	16.4601	38.1	1.53
tig00000921	1	54811	17682	54119	98.7375	41.7398	38.2	6.95
tig00000922	1	43865	4696	42383	96.6215	15.8084	38	2.55
tig00000923	1	34245	4180	33327	97.3193	16.8357	38.5	2.01
tig00000924	1	35428	4634	35178	99.2943	18.1478	38.5	0.055
tig00000925	1	28611	3978	27347	95.5821	20.438	38.2	5.32
tig00000926	1	35380	4882	33631	95.0565	20.3374	38.2	0.418
tig00000929	1	29871	3015	28593	95.7216	14.2437	38.4	0.507
tig00000930	1	27351	3391	27096	99.0677	18.3663	38.1	6.32
tig00000931	1	37645	5867	34643	92.0255	22.8723	38.2	0.522
tig00000932	1	34698	4494	34427	99.219	19.1578	38.1	3.86
tig00000933	1	26454	4042	25225	95.3542	21.8306	38.3	0
tig00000934	1	43239	4632	41417	95.7862	15.8508	38.1	3.3
tig00000935	1	31826	4680	31490	98.9443	21.7405	38.1	1.14
tig00000936	1	34471	3924	33708	97.7865	15.7073	38.6	2.08
tig00000937	1	23267	2588	22523	96.8023	16.4194	38	8.08
tig00000938	1	36130	3624	34596	95.7542	14.8205	38.1	2.32
tig00000939	1	40824	5264	38605	94.5645	19.0923	38.1	1.79
tig00000940	1	38221	4272	36035	94.2806	16.5253	38.1	2.39
tig00000941	1	40368	4227	38889	96.3362	14.4018	38.6	0.0603
tig00000942	1	32169	4459	31755	98.713	20.4794	38.1	3.66
tig00000943	1	38213	4094	36130	94.549	15.8376	38.1	2.06
tig00000944	1	34575	3865	33354	96.4685	15.4711	38.6	0.726
tig00000945	1	29685	4836	29147	98.1876	23.1268	38.3	0.105
