#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
tig00000482	1	35380	2633	29529	83.4624	7.25721	37.4	13.3
tig00000484	1	31367	1967	15968	50.907	6.11171	37.2	0
tig00000485	1	1400033	324387	1374973	98.21	22.6876	37.3	218
tig00000486	1	41182	6805	39508	95.9351	16.1616	37.3	0.0749
tig00000487	1	99586	16823	89287	89.6582	16.5173	37.2	166
tig00000488	1	427540	95540	394186	92.1986	21.8584	37.2	221
tig00000491	1	37264	4690	36057	96.7609	12.3637	37.8	0
tig00000492	1	42693	5657	39076	91.5279	13.0362	37.5	2.93
tig00000493	1	39272	4716	37929	96.5803	11.8429	37.9	0.108
tig00000494	1	28382	3636	26597	93.7108	12.5982	37.5	0.421
tig00000495	1	41618	7151	38427	92.3326	16.8165	37.3	0.0357
tig00000496	1	32218	4810	29641	92.0014	14.6572	37.5	0.477
tig00000497	1	40354	1828	29872	74.0249	4.44147	37.6	0.418
tig00000498	1	26436	3898	24142	91.3224	14.511	37.5	0.196
tig00000499	1	27871	3401	27344	98.1091	12.0276	38	12.6
tig00000500	1	34463	3744	32028	92.9345	10.646	37.4	0.0681
tig00000502	1	26671	3428	23968	89.8654	12.6321	37.5	0
tig00000504	1	47398	360	7328	15.4606	0.72579	37.3	77.2
tig00000506	1	24018	2572	21483	89.4454	10.5884	37.6	0.694
tig00000507	1	25391	3408	23144	91.1504	13.2085	37.7	0
tig00000508	1	27689	1429	22156	80.0173	5.07888	37.8	3.21
tig00000510	1	25280	3017	23318	92.2389	11.4938	37.1	0.169
tig00000511	1	25336	2444	23894	94.3085	9.49507	37.5	0.626
tig00000512	1	42265	4937	38482	91.0493	11.5355	37.7	0.568
tig00000514	1	30860	2964	27027	87.5794	9.40169	37.5	0.774
tig00000515	1	33227	4223	31127	93.6798	12.5419	37.6	1.03
tig00000516	1	36566	3369	34338	93.9069	9.08048	37.7	1.14
tig00000517	1	41394	5169	37726	91.1388	12.1784	37.1	1.58
tig00000518	1	31867	3579	29273	91.8599	11.0307	37.5	0.0712
tig00000519	1	32741	4922	31444	96.0386	14.8177	37.6	0.777
tig00000520	1	46647	3956	39958	85.6604	8.33601	37.7	1.1
tig00000521	1	33512	5571	29895	89.2069	16.3969	37.7	0.137
tig00000523	1	29775	4009	28137	94.4987	13.2467	37.5	0
tig00000524	1	26514	4836	25257	95.2591	17.9797	37.6	0.0527
tig00000525	1	27416	3296	19235	70.1598	11.7955	37.6	4.26
tig00000526	1	36715	4067	34094	92.8612	10.9172	37.6	0.125
tig00000527	1	35419	3147	32705	92.3374	8.74804	37.7	0.729
tig00000528	1	38491	3009	31691	82.3335	7.65745	37.5	0.932
tig00000529	1	37255	4992	35667	95.7375	13.2247	37.6	1.07
tig00000530	1	31755	3497	28490	89.7182	10.8697	37.6	0.219
tig00000532	1	28903	4627	26272	90.8971	15.815	37.7	0.22
tig00000533	1	26970	2767	24572	91.1086	10.0706	37.4	0
tig00000534	1	29948	6257	27508	91.8525	20.5315	37.5	6.36
tig00000535	1	30006	4355	28136	93.7679	14.225	37.6	0
tig00000536	1	39966	3345	30896	77.3057	8.22044	37.6	1.98
tig00000537	1	33126	1160	23113	69.773	3.43558	37.6	0.879
tig00000538	1	33499	4782	31223	93.2058	13.9951	37.5	0.32
tig00000539	1	36880	2161	32681	88.6144	5.76716	37.6	0.826
tig00000540	1	32663	2197	25965	79.4936	6.58504	37.6	2.21
tig00000541	1	29829	1878	26116	87.5524	6.16977	37.5	0
tig00000542	1	35278	2228	31276	88.6558	6.24369	37.7	0.114
tig00000543	1	36203	2856	31880	88.059	7.77391	37.7	0
tig00000544	1	29256	1019	17448	59.639	3.39903	37.5	20.5
tig00000545	1	30176	2742	27219	90.2008	8.94479	37.6	2.7
tig00000546	1	31814	4314	27397	86.1162	13.3156	37.6	2.66
tig00000547	1	27231	3772	24994	91.7851	13.668	37.7	1.49
tig00000548	1	39689	764	21842	55.0329	1.88362	37.6	19.7
tig00000549	1	39806	7592	36673	92.1293	18.7688	37.4	0.0336
tig00000550	1	36958	3487	32881	88.9686	9.28954	37.7	0.366
tig00000551	1	35364	3320	31719	89.6929	9.24542	37.6	0.307
tig00000552	1	34020	5252	31443	92.425	15.1634	37.6	0.0971
tig00000553	1	25926	1533	22687	87.5067	5.80872	37.6	3.66
tig00000554	1	25707	5541	24448	95.1025	21.2935	37.5	0.552
tig00000555	1	30787	1331	23694	76.9611	4.2567	37.7	9
tig00000556	1	22870	5446	21039	91.9939	23.403	37.5	0.421
tig00000557	1	34652	3800	31376	90.546	10.8043	37.6	0
tig00000558	1	34861	2465	30214	86.6699	6.97817	37.6	3.21
tig00000560	1	26383	1458	22611	85.7029	5.44119	37.6	0
tig00000561	1	17522	1474	16029	91.4793	8.30094	37.8	0
tig00000562	1	149121	24660	146460	98.2155	16.2098	37.4	183
tig00000563	1	17301	1675	16484	95.2777	9.53078	37.5	0
tig00000564	1	46870	5196	44391	94.7109	10.8758	37.4	185
tig00000565	1	845310	58777	415112	49.1077	6.77469	37.3	174
tig00000567	1	37803	4079	36152	95.6326	10.5139	37.3	43.9
tig00000568	1	37743	5616	36179	95.8562	14.5885	37.3	0.545
tig00000569	1	44450	3346	41292	92.8954	7.36499	37.3	7.54
tig00000570	1	35875	1729	22494	62.701	4.71245	37.4	0
tig00000571	1	40225	2977	26478	65.8247	7.22573	37.3	0
tig00000572	1	34141	3452	33049	96.8015	9.94086	37.4	5.24
tig00000573	1	32953	3012	31700	96.1976	8.94419	37.4	4.32
tig00000575	1	34010	2526	31492	92.5963	7.26022	37.3	1.62
tig00000576	1	35230	3738	33574	95.2995	10.3678	37.2	0.819
tig00000577	1	30679	689	17463	56.9217	2.19362	37.5	0.74
tig00000578	1	44195	7375	42641	96.4838	16.2935	37.2	0.553
tig00000579	1	29100	282	4178	14.3574	0.91945	37.5	0.904
tig00000580	1	37678	8971	36939	98.0386	23.1835	37.1	12.7
tig00000582	1	30652	346	6824	22.2628	1.08163	37.4	0
tig00000583	1	43952	1226	12428	28.2763	2.69064	37.1	0
tig00000584	1	24289	674	12165	50.0844	2.67693	37.4	0
tig00000585	1	31987	6258	30822	96.3579	19.1862	37.3	0.53
tig00000586	1	35146	6156	33625	95.6723	17.1107	37.4	0.331
tig00000587	1	36468	5740	35917	98.4891	15.3809	37.2	3.29
tig00000588	1	41648	3658	39158	94.0213	8.56533	37.3	0
tig00000589	1	40049	3095	37165	92.7988	7.60249	37.4	6.43
tig00000591	1	34910	2447	31791	91.0656	6.80524	37.2	7.5
tig00000593	1	59718	10288	58793	98.4511	16.8085	37.3	0.0496
tig00000594	1	33543	5115	32545	97.0247	14.9879	37.4	0
tig00000595	1	36087	6035	35060	97.1541	16.3876	37.4	3.68
tig00000596	1	28579	399	6505	22.7615	1.34977	37.7	0.639
tig00000597	1	31491	4360	29843	94.7668	13.5618	37.4	1.93
tig00000598	1	41912	9361	39355	93.8991	21.88	37.3	0.953
tig00000599	1	18851	416	8630	45.7801	2.11973	37.4	0
tig00000600	1	27359	721	12358	45.1698	2.55766	37.3	0
tig00000601	1	39867	1087	13901	34.8684	2.66135	37.1	0
tig00000602	1	33339	3189	31247	93.7251	9.30394	37.3	0.16
tig00000603	1	39067	3533	37340	95.5794	8.87721	37.4	3.83
tig00000604	1	28597	2433	26713	93.4119	8.34063	37.5	2.1
tig00000605	1	45185	8931	41942	92.8228	18.8409	36.6	0.0571
tig00000606	1	58384	5667	56383	96.5727	9.49363	37.3	8.1
tig00000607	1	42721	3033	39186	91.7254	6.95457	37.3	4.62
tig00000608	1	33090	8164	31989	96.6727	23.4319	36.6	0.187
tig00000613	1	29858	3418	28492	95.425	11.1983	37.4	2.09
tig00000614	1	58363	10434	53678	91.9727	17.4794	37.3	29.1
tig00000615	1	66275	6248	63406	95.6711	9.25408	37.4	0.0408
tig00000617	1	27284	129	2855	10.464	0.41999	36.8	0
tig00000618	1	40752	833	8933	21.9204	1.97603	37.3	0
tig00000619	1	37386	3975	35913	96.06	10.4209	37.4	0.577
tig00000620	1	42424	554	11344	26.7396	1.22671	37.2	0
tig00000621	1	36311	4406	35347	97.3452	11.8258	37.3	0.116
tig00000622	1	36157	473	7965	22.0289	1.25588	37.1	0
tig00000624	1	38393	6295	37692	98.1741	16.0506	37.3	6.2
tig00000625	1	36160	174	3973	10.9873	0.440874	36.7	0
tig00000626	1	29894	3092	28464	95.2164	10.1553	37.4	0.66
tig00000627	1	48429	6339	45816	94.6045	12.8767	37.4	0.0805
tig00000630	1	30877	4819	30309	98.1604	15.2533	37.3	1.06
tig00000631	1	32765	486	10330	31.5275	1.44462	37.4	0
tig00000632	1	77969	14711	75040	96.2434	18.4891	37.3	14.5
tig00000633	1	85836	13408	83151	96.8719	15.2799	37.3	0.399
tig00000634	1	30059	2754	28830	95.9114	8.94734	37.2	1.85
tig00000635	1	38135	3949	35692	93.5938	10.1629	37.5	0
tig00000636	1	20224	1614	17618	87.1143	7.77863	37	4.9
tig00000637	1	28591	242	4446	15.5503	0.809241	37.4	3.16
tig00000638	1	34177	110	4040	11.8208	0.282149	36.7	0
tig00000639	1	37730	5194	34891	92.4755	13.4367	37.2	0
tig00000640	1	56127	14427	55308	98.5408	25.1447	37.2	5.2
tig00000641	1	55813	4255	52217	93.5571	7.46552	37.4	0.3
tig00000644	1	51513	10099	48353	93.8656	19.2164	37.4	3.79
tig00000645	1	27894	924	10233	36.6853	3.17498	37.1	0
tig00000647	1	32454	3484	30731	94.6909	10.5399	37.4	4.68
tig00000648	1	41028	7090	39176	95.486	16.8849	37.3	0.899
tig00000649	1	42194	7799	40397	95.7411	18.0533	37.1	1.47
tig00000650	1	38593	9269	37638	97.5255	23.502	37.2	1.54
tig00000651	1	45548	7069	43916	96.417	15.2394	37.4	6.35
tig00000652	1	35950	5797	34856	96.9569	15.7966	37.3	4.97
tig00000653	1	41327	7905	38965	94.2846	18.7055	37.2	1.65
tig00000655	1	44273	7666	41231	93.129	16.9555	37.2	0.266
tig00000656	1	42496	5598	41197	96.9432	12.832	37.1	4.1
tig00000657	1	42702	7068	39260	91.9395	16.234	37.3	1.15
tig00000658	1	67016	9432	63086	94.1357	13.806	37.5	10.1
tig00000660	1	80170	30132	78848	98.351	36.6715	37	17.1
tig00000661	1	52388	11362	51541	98.3832	21.2902	37.3	0.516
tig00000662	1	49160	12626	47736	97.1033	24.9683	37	0.0404
tig00000663	1	31465	4744	30377	96.5422	14.7651	37.5	0.215
tig00000664	1	46242	15798	45702	98.8322	33.3661	37.1	0.0161
tig00000665	1	34309	5191	33483	97.5925	14.8169	37.3	3.54
tig00000666	1	38939	7489	36393	93.4616	18.8422	37.2	5.69
tig00000667	1	20807	1612	16027	77.027	7.56342	37.3	0
tig00000669	1	32957	6831	31992	97.0719	20.2289	37.1	0.709
tig00000670	1	36628	14584	35487	96.8849	38.7142	37	1.61
tig00000671	1	39317	8252	37860	96.2942	20.5574	37.2	0.247
tig00000672	1	62966	8081	58996	93.695	12.6065	37.5	12.9
tig00000673	1	52749	11086	50335	95.4236	20.6109	37.4	2.62
tig00000674	1	31920	5634	31361	98.2487	17.3286	37.4	1.22
tig00000675	1	35239	7799	34646	98.3172	21.664	37.3	0.458
tig00000676	1	41993	9668	41249	98.2283	22.5028	37.1	0.58
tig00000677	1	41163	12968	40456	98.2824	30.8164	37.2	2.93
tig00000678	1	40782	9999	40292	98.7985	23.9373	37.1	0.383
tig00000679	1	32348	5942	30866	95.4186	18.0534	37.4	8.24
tig00000680	1	33973	13675	33239	97.8395	39.2395	37	1.06
tig00000681	1	40870	10551	39818	97.426	25.2421	37.3	0.218
tig00000682	1	41035	7336	40183	97.9237	17.5297	37.5	1.91
tig00000683	1	48676	6128	46899	96.3493	12.3627	37.4	1.96
tig00000684	1	53774	4349	39585	73.6136	7.9431	37.5	0.117
tig00000685	1	46970	9620	45894	97.7092	20.0604	37.3	1.78
tig00000686	1	34236	9218	33571	98.0576	26.3778	37.2	0.166
tig00000687	1	34908	6335	34435	98.645	17.5375	37.2	3.9
tig00000688	1	32832	3175	31145	94.8617	9.46248	37.4	0
tig00000689	1	41143	10286	39561	96.1549	24.3658	37.2	1.12
tig00000690	1	33854	5007	32819	96.9428	14.493	37.3	1.63
tig00000691	1	54096	16379	52479	97.0109	29.5653	37.2	0.42
tig00000692	1	36714	6886	36512	99.4498	18.007	37	0.667
tig00000693	1	38371	7806	37916	98.8142	19.8685	37.3	1.01
tig00000694	1	52454	8164	51188	97.5865	15.2591	37.4	3.62
tig00000696	1	54916	6904	52351	95.3292	12.3176	37.3	2.18
tig00000698	1	30906	3875	29309	94.8327	12.322	37.5	0.461
tig00000699	1	25245	6003	24777	98.1462	23.236	37.2	0
tig00000700	1	65353	5437	64897	99.3023	8.18008	37.8	1.69
tig00000702	1	40709	3519	39644	97.3839	8.48662	37.8	3.26
tig00000703	1	49339	4240	48196	97.6834	8.45116	37.8	1.74
tig00000705	1	35439	2555	34907	98.4988	7.07796	37.9	0.2
tig00000706	1	40114	3514	39722	99.0228	8.63539	37.9	0.0726
tig00000707	1	37671	3699	37434	99.3709	9.65621	37.8	6.96
tig00000708	1	27182	1876	26902	98.9699	6.8027	37.9	1.77
tig00000709	1	32507	3944	30881	94.998	11.8419	37.4	3.3
tig00000710	1	38387	3871	37633	98.0358	9.95006	37.9	0.988
tig00000711	1	75477	7838	74384	98.5519	10.2193	37.8	6.54
tig00000712	1	57178	4944	56645	99.0678	8.51397	37.8	1.03
tig00000713	1	37541	3236	37228	99.1662	8.47545	37.8	1.18
tig00000714	1	29307	3053	28993	98.9286	10.2739	37.8	6.26
tig00000715	1	49456	5341	48130	97.3188	10.6325	37.7	0.0955
tig00000716	1	31002	1974	30470	98.284	6.25005	37.8	1.29
tig00000717	1	54437	5199	52200	95.8907	9.40269	37.8	5.59
tig00000718	1	47973	4013	47734	99.5018	8.22867	37.8	2.61
tig00000719	1	37274	3183	36933	99.0852	8.41326	37.9	1.76
tig00000720	1	65933	4352	64083	97.1941	6.49561	37.8	0.82
tig00000721	1	47079	4366	46654	99.0973	9.13346	37.9	1.05
tig00000725	1	30563	1968	30030	98.2561	6.32042	37.9	4.66
tig00000726	1	35434	2646	35180	99.2832	7.34729	37.9	0.578
tig00000727	1	38223	2681	37602	98.3753	6.88031	37.7	1.24
tig00000728	1	50201	3704	47902	95.4204	7.25268	37.6	2.07
tig00000731	1	38895	2201	37149	95.511	5.55051	37.7	6.72
tig00000732	1	36963	2299	34514	93.3745	6.09788	37.8	1.89
tig00000733	1	21303	1043	20138	94.5313	4.80566	37.7	0.489
tig00000735	1	67936	4736	66903	98.4795	6.84747	37.7	3.66
tig00000736	1	29334	2121	28483	97.0989	7.08148	37.6	0.481
tig00000737	1	26973	2775	26873	99.6293	10.1347	37.7	2.39
tig00000738	1	41489	3666	39290	94.6998	8.67914	37.7	4.17
tig00000739	1	40690	2526	39782	97.7685	6.12416	37.9	0.909
tig00000740	1	67033	3710	61352	91.5251	5.42637	37.7	3.64
tig00000741	1	57760	4250	56373	97.5987	7.21776	37.8	6.12
tig00000742	1	33604	4421	32843	97.7354	12.4757	36.9	1.33
tig00000743	1	61540	5109	60890	98.9438	8.17095	37.7	4.54
tig00000744	1	51833	3596	51273	98.9196	6.82604	37.8	4.04
tig00000745	1	29237	3906	29045	99.3433	12.6325	36.9	1.37
tig00000746	1	41102	3477	40236	97.893	8.30254	37.8	1.98
tig00000747	1	35919	1697	34001	94.6602	4.64008	37.7	1.95
tig00000748	1	40448	4264	40269	99.5575	10.3503	37.6	2.09
tig00000749	1	41432	3787	41097	99.1914	9.00553	37.8	3.1
tig00000750	1	35341	3298	35029	99.1172	9.14547	37.7	0.232
tig00000751	1	25205	1872	25029	99.3017	7.29534	37.8	1.63
tig00000753	1	37493	3040	37072	98.8771	7.98538	37.8	3.86
tig00000754	1	50911	4326	48718	95.6925	8.3744	37.8	4.6
tig00000755	1	60563	4780	59597	98.405	7.74017	37.7	6.62
tig00000756	1	95214	8248	94291	99.0306	8.50258	37.7	1.3
tig00000758	1	48818	303	7993	16.3731	0.572371	37.4	130
tig00000760	1	22789	210	4369	19.1715	0.85572	37.1	0
tig00000761	1	41800	2325	21490	51.4115	5.43873	37.3	48.6
tig00000762	1	53851	19057	52728	97.9146	34.6531	37.3	226
tig00000764	1	30917	2129	27997	90.5554	6.79257	37.6	0.359
tig00000765	1	32921	1963	28919	87.8436	5.86449	37.6	1.04
tig00000766	1	33910	1870	26099	76.9655	5.43029	37.6	1.5
tig00000769	1	37727	2662	24978	66.2072	6.8865	37.6	0.671
tig00000772	1	31238	1624	27049	86.5901	5.11214	37.6	0
tig00000773	1	22434	1612	20344	90.6838	7.0797	37.6	0.475
tig00000774	1	29048	3109	25946	89.3211	10.4904	37.4	1.48
tig00000775	1	39318	4951	35972	91.4899	12.4148	37.7	0.309
tig00000776	1	38293	2361	33306	86.9767	6.04225	37.6	0.648
tig00000777	1	37115	4134	33989	91.5775	10.9651	37.5	0.185
tig00000778	1	32534	1944	28792	88.4982	5.8926	37.6	0.131
tig00000779	1	906108	79877	818895	90.375	8.67253	37.6	1.07
tig00000780	1	31131	1761	26193	84.138	5.56147	37.6	7.1
tig00000781	1	42859	2714	37802	88.2008	6.23066	37.6	0.282
tig00000782	1	37267	1331	21030	56.4306	3.49602	37.5	74.9
tig00000786	1	45907	3741	31768	69.2008	7.93979	37.4	196
tig00000787	1	37935	1820	27695	73.0065	4.67373	37.4	0.14
tig00000788	1	54731	3233	43016	78.5953	5.76545	37.5	0.789
tig00000789	1	64383	5725	58772	91.285	8.6833	37.4	0.445
tig00000790	1	51531	3093	42394	82.2689	5.83658	37.3	0.412
tig00000791	1	42528	1575	36003	84.6572	3.61912	37.7	1.62
tig00000793	1	71423	2795	56600	79.2462	3.83864	37.6	1.37
tig00000794	1	56312	1319	41693	74.0393	2.29477	37.7	0
tig00000795	1	27427	486	19394	70.7113	1.72713	37.6	0.525
tig00000796	1	52305	1880	40104	76.6734	3.47517	37.3	0.271
tig00000798	1	40762	1382	30813	75.5925	3.24199	37.1	0.738
tig00000799	1	58548	1265	35609	60.8202	2.10151	37.6	3.23
tig00000800	1	32219	4964	30126	93.5038	15.1559	37.7	0.462
tig00000801	1	50512	15156	48731	96.4741	29.6829	37.6	0.976
tig00000802	1	33828	3817	32517	96.1245	11.1372	37.7	0.0668
tig00000803	1	30997	4768	29286	94.4801	15.1868	37.6	0.588
tig00000804	1	26690	3100	24760	92.7688	11.4629	37.7	0.165
tig00000805	1	40162	5630	36785	91.5916	13.762	37.5	2.85
tig00000806	1	48295	12850	41664	86.2698	26.0835	37.4	0.179
tig00000807	1	25190	4829	23668	93.9579	18.9265	37.6	0
tig00000808	1	22291	4226	21523	96.5547	18.5287	37.2	0.422
tig00000810	1	29359	5398	27915	95.0816	18.134	37.6	0.0472
tig00000811	1	35827	5674	34660	96.7427	15.6322	37.6	8.54
tig00000812	1	27750	15876	26247	94.5838	56.172	37.3	0.225
tig00000813	1	32044	3359	28140	87.8168	10.2949	37.4	1.06
tig00000814	1	29526	3656	26895	91.0892	12.1814	37.7	0
tig00000815	1	30607	2229	27495	89.8324	7.18953	37.7	0
tig00000817	1	30008	806	22559	75.1766	2.6146	37.7	0
tig00000818	1	41155	5353	38505	93.5609	12.7826	37.4	0.238
tig00000819	1	32418	947	24712	76.2293	2.87186	37.6	0
tig00000820	1	35107	2155	29936	85.2707	5.9904	37.4	2.37
tig00000821	1	30839	1026	25244	81.8574	3.22326	37.7	1.99
tig00000822	1	28178	2043	24246	86.0459	7.13198	37.6	1.75
tig00000823	1	25415	1909	22944	90.2774	7.41381	37.6	1.07
tig00000824	1	37535	4356	33644	89.6337	11.3702	37.6	24.4
tig00000825	1	27996	2440	23444	83.7405	8.52461	37.4	0.418
tig00000826	1	21865	1879	19001	86.9014	8.42104	37.7	2.17
tig00000828	1	41220	2669	29073	70.5313	6.33467	37.6	1.43
tig00000829	1	29180	4591	24808	85.0171	15.336	37.1	0
tig00000830	1	37702	1609	30273	80.2955	4.18705	37.6	0
tig00000831	1	30530	1930	23312	76.3577	6.21723	37.8	0.264
tig00000832	1	37885	5482	33078	87.3116	14.1369	37.3	1.44
tig00000833	1	33303	8269	31228	93.7693	24.3461	37.4	4.41
tig00000834	1	28890	1123	24124	83.5029	3.82087	37.8	0
tig00000835	1	32062	2631	28724	89.5889	8.08116	37.6	0.969
tig00000836	1	28802	2987	25427	88.2821	10.208	37.7	0.341
tig00000837	1	32910	1926	29473	89.5564	5.74406	37.8	0.265
tig00000839	1	21925	1659	12005	54.7548	7.31936	36.7	0
tig00000840	1	34808	6288	29602	85.0437	17.6979	37.3	0.487
tig00000841	1	23680	212	5045	21.3049	0.858404	37.3	0
tig00000842	1	40643	5124	36625	90.1139	12.2992	37.2	0
tig00000843	1	37509	7252	37118	98.9576	18.9154	37.4	52.3
tig00000844	1	18800	4067	18404	97.8936	21.0129	36.8	33.3
tig00000845	1	261083	8038	89088	34.1225	2.97449	37.3	133
tig00000846	1	11975791	1129879	10928364	91.2538	9.24027	37.5	32.9
tig00000847	1	38552	4694	35602	92.348	11.9341	37.4	1.41
tig00000849	1	33618	2188	29806	88.6608	6.39247	37.6	0
tig00000850	1	49442	9753	46321	93.6876	19.2748	37.2	0.732
tig00000851	1	23841	1189	21268	89.2077	4.87777	37.7	3.65
tig00000852	1	36848	2269	33388	90.6101	6.04225	37.8	2.81
tig00000853	1	36308	2325	32066	88.3166	6.25642	37.7	9.43
tig00000854	1	25410	6165	24593	96.7847	23.6993	37.2	0.331
tig00000855	1	44720	1670	36168	80.8766	3.65789	37.5	0.153
tig00000856	1	36708	2087	31778	86.5697	5.56609	37.7	0
tig00000857	1	23963	1397	18099	75.5289	5.67638	37.3	3.65
tig00000859	1	33707	3044	30483	90.4352	8.81852	37.4	0
tig00000860	1	38362	3953	33518	87.3729	10.1241	37.5	1.87
tig00000861	1	29126	1383	25021	85.9061	4.67016	37.7	0
tig00000862	1	101445	3225	34355	33.8656	3.07203	37.3	185
tig00000864	1	43870	330	9331	21.2697	0.708138	37.1	0
tig00000865	1	35448	1719	15412	43.4778	4.68376	37	0.297
tig00000866	1	37504	346	11032	29.4155	0.877186	37.2	0
tig00000867	1	40675	301	6625	16.2876	0.699865	36.7	0
tig00000868	1	35554	1715	32353	90.9968	4.74059	37.7	0.892
tig00000869	1	19673	176	3959	20.124	0.838713	37.5	0
tig00000870	1	28652	168	4850	16.9273	0.552317	37.2	0
tig00000871	1	55499	1396	16167	29.1303	2.44523	37.2	74.2
tig00000873	1	34562	3649	30334	87.7669	10.2764	37	0
tig00000875	1	32738	1481	29164	89.083	4.41463	37.8	1.38
tig00000876	1	29276	1971	28117	96.0411	6.61241	37.7	1.42
tig00000878	1	34468	2154	32159	93.301	6.11091	37.6	0.829
tig00000880	1	26290	1900	25209	95.8882	7.1313	37.6	0
tig00000881	1	30440	2686	29664	97.4507	8.67714	37.8	0.665
tig00000882	1	23848	2142	22702	95.1946	8.82615	37.6	0.476
tig00000883	1	166984	9657	66480	39.8122	5.61234	37	39.4
tig00000885	1	23158	2291	21300	91.9769	9.71172	37.7	3.45
tig00000886	1	21385	1250	18736	87.6128	5.7458	37.9	1.63
tig00000887	1	18965	1397	18415	97.0999	7.19583	37.7	1.1
tig00000888	1	32303	3114	31132	96.3749	9.46376	37.8	0.164
tig00000889	1	32424	6653	31367	96.7401	19.9417	37	0.537
tig00000890	1	43811	4401	40015	91.3355	9.86111	37.7	1.45
tig00000891	1	23180	1995	21969	94.7757	8.46721	37.9	3.2
tig00000892	1	35927	3313	34191	95.168	9.06583	37.9	0.77
tig00000894	1	25835	1627	24210	93.7101	6.18169	37.8	1.25
tig00000895	1	30525	2149	29270	95.8886	6.91951	37.6	1.19
tig00000896	1	25202	2433	24494	97.1907	9.50147	37.8	1.68
tig00000897	1	39010	2488	36120	92.5916	6.25837	37.6	2.56
tig00000899	1	44316	4796	42170	95.1575	10.6016	37.5	0.106
tig00000900	1	28403	1667	25019	88.0858	5.74587	37.6	0.153
tig00000902	1	32366	2579	30136	93.1101	7.83557	37.9	0.791
tig00000903	1	30801	1871	28676	93.1009	5.95903	37.7	0.273
tig00000904	1	24849	2551	23213	93.4162	10.074	37.5	7.3
tig00000906	1	36276	1796	29672	81.7951	4.86454	37.7	0
tig00000907	1	33849	3350	31769	93.8551	9.73571	37.9	0.99
tig00000908	1	29587	2620	28864	97.5564	8.72488	37.7	0.389
tig00000909	1	26132	2408	24862	95.1401	9.01932	37.6	0.424
tig00000910	1	39599	2661	34403	86.8785	6.58618	37.6	0.958
tig00000911	1	24131	1243	22668	93.9373	5.0431	37.8	0.821
tig00000912	1	31849	6339	31680	99.4694	19.57	37.5	2.74
tig00000913	1	32867	3517	29709	90.3916	10.5206	37.5	1.23
tig00000914	1	25085	1480	21697	86.4939	5.75244	37.6	18.1
tig00000915	1	25572	2410	24679	96.5079	9.29012	37.6	0
tig00000916	1	30817	2728	29896	97.0114	8.70455	37.8	1.4
tig00000917	1	30524	2749	29129	95.4298	8.87292	37.7	0.0928
tig00000918	1	24927	4067	24415	97.946	16.0444	37.5	4.26
tig00000919	1	33337	1986	30964	92.8818	5.81294	37.8	1.54
tig00000920	1	18012	2120	17340	96.2692	11.5435	37.6	0
tig00000921	1	54811	9728	53680	97.9365	17.4442	37.4	3.72
tig00000922	1	43865	5440	40216	91.6813	12.1895	37.5	0.797
tig00000923	1	34245	2604	32101	93.7392	7.45075	37.8	4.11
tig00000924	1	35428	3021	34826	98.3008	8.3856	37.8	0.338
tig00000925	1	28611	4104	26959	94.226	14.0419	37.5	0.683
tig00000926	1	35380	5691	33093	93.5359	15.718	37.3	0
tig00000929	1	29871	1934	28276	94.6604	6.36109	37.5	0.396
tig00000930	1	27351	3191	25638	93.737	11.4783	37.5	2.48
tig00000931	1	37645	6970	34084	90.5406	18.0976	37.3	0.476
tig00000932	1	34698	4654	32302	93.0947	13.2099	37.5	0.657
tig00000933	1	26454	4074	25650	96.9608	14.5833	36.8	0
tig00000934	1	43239	5727	41225	95.3422	13.0193	37.5	0.401
tig00000935	1	31826	4471	30347	95.3529	13.8348	37.6	0.342
tig00000936	1	34471	2678	33017	95.782	7.64477	37.9	2.95
tig00000937	1	23267	2882	21230	91.2451	12.078	37.6	8.85
tig00000938	1	36130	4353	32797	90.775	11.8463	37.6	0.117
tig00000939	1	40824	5476	37088	90.8485	13.1967	37.5	0.605
tig00000940	1	38221	5082	34347	89.8642	13.0543	37.5	3.41
tig00000941	1	40368	3040	38303	94.8846	7.37971	37.8	0.671
tig00000942	1	32169	4435	30051	93.416	13.5455	37.6	0.805
tig00000943	1	38213	4759	34340	89.8647	12.2128	37.5	0.643
tig00000944	1	34575	2763	33201	96.026	7.8363	37.8	0.738
